METER_NO,TASK,REASON
111200431831,Connect,09.04.2024 16:33:45 da haqdor: -64211.13
111190239859,Connect,09.04.2024 16:33:45 da haqdor: -126070.65
111210452187,Disconnect,09.04.2024 16:33:45 da qarzdor: 32454.73
201840024618,Disconnect,09.04.2024 16:33:45 da qarzdor: 296.83
021190580433,Disconnect,09.04.2024 16:33:45 da qarzdor: 25909.19
111190050033,Disconnect,09.04.2024 16:33:45 da qarzdor: 170146.3
EX-2234502,Connect,09.04.2024 16:33:45 da haqdor: -21792.31
121205541176,Connect,09.04.2024 16:33:45 da haqdor: -29979.78
121205221166,Connect,09.04.2024 16:33:45 da haqdor: -29526.18
111210796190,Disconnect,09.04.2024 16:33:45 da qarzdor: 212734.43
021190998239,Disconnect,09.04.2024 16:33:45 da qarzdor: 2147.18
021211159304,Connect,09.04.2024 16:33:45 da haqdor: -30400.24
121206039745,Connect,09.04.2024 16:33:45 da haqdor: -35638.56
111210171598,Connect,09.04.2024 16:33:46 da haqdor: -5208.07
113230202986,Connect,09.04.2024 16:33:46 da haqdor: -27105.03
111200308431,Connect,09.04.2024 16:33:46 da haqdor: -4476.64
121206557530,Connect,09.04.2024 16:33:46 da haqdor: -103131.24
121206812848,Disconnect,09.04.2024 16:33:46 da qarzdor: 2565.69
EX-2698911,Connect,09.04.2024 16:33:46 da haqdor: -13014.32
111190190086,Connect,09.04.2024 16:33:46 da haqdor: -31746.72
EX-2217598,Connect,09.04.2024 16:33:46 da haqdor: -84504.9
021218336071,Connect,09.04.2024 16:33:46 da haqdor: -27595
111220044509,Connect,09.04.2024 16:33:46 da haqdor: -38331.92
121206954960,Connect,09.04.2024 16:33:46 da haqdor: -109251.37
EX-2154533,Connect,09.04.2024 16:33:46 da haqdor: -201690.02
111190234025,Connect,09.04.2024 16:33:46 da haqdor: -86282.54
111200085179,Connect,09.04.2024 16:33:46 da haqdor: -47141.6
EX-3475281,Connect,09.04.2024 16:33:46 da haqdor: -115736.19
111200688294,Disconnect,09.04.2024 16:33:46 da qarzdor: 295647.73
111200523242,Disconnect,09.04.2024 16:33:46 da qarzdor: 75385.58
111200214386,Disconnect,09.04.2024 16:33:46 da qarzdor: 334976.35
111200668392,Connect,09.04.2024 16:33:47 da haqdor: -60868.7
111200436281,Connect,09.04.2024 16:33:47 da haqdor: -26469.35
111200566256,Disconnect,09.04.2024 16:33:47 da qarzdor: 107670.11
111201050965,Connect,09.04.2024 16:33:47 da haqdor: -63716.31
111200795047,Connect,09.04.2024 16:33:47 da haqdor: -28769.22
111200400978,Disconnect,09.04.2024 16:33:47 da qarzdor: 802279.6
111200357452,Connect,09.04.2024 16:33:47 da haqdor: -63601.93
EX-3491687,Connect,09.04.2024 16:33:47 da haqdor: -81922.04
111201046524,Connect,09.04.2024 16:33:47 da haqdor: -10194.79
111200008769,Connect,09.04.2024 16:33:47 da haqdor: -79064.84
111200468967,Disconnect,09.04.2024 16:33:47 da qarzdor: 135821.54
111200494615,Disconnect,09.04.2024 16:33:47 da qarzdor: 181154.2
111200973059,Disconnect,09.04.2024 16:33:47 da qarzdor: 61417.77
111210128540,Disconnect,09.04.2024 16:33:47 da qarzdor: 506648.11
111200287309,Connect,09.04.2024 16:33:47 da haqdor: -42733.97
111200199012,Connect,09.04.2024 16:33:48 da haqdor: -24118.85
111201116221,Connect,09.04.2024 16:33:48 da haqdor: -67769.36
111210307112,Connect,09.04.2024 16:33:48 da haqdor: -38518.97
111200607175,Connect,09.04.2024 16:33:48 da haqdor: -48303.45
111200862195,Connect,09.04.2024 16:33:48 da haqdor: -31394.72
111200478835,Disconnect,09.04.2024 16:33:48 da qarzdor: 971284.87
111190034256,Disconnect,09.04.2024 16:33:48 da qarzdor: 44627.74
EX-2481533,Connect,09.04.2024 16:33:48 da haqdor: -46700.4
EX-2922568,Connect,09.04.2024 16:33:48 da haqdor: -35251.94
111210359005,Disconnect,09.04.2024 16:33:48 da qarzdor: 81719.62
111200299125,Disconnect,09.04.2024 16:33:48 da qarzdor: 1288721.45
EX-3460098,Connect,09.04.2024 16:33:48 da haqdor: -160506.6
111190321727,Connect,09.04.2024 16:33:48 da haqdor: -31521.73
121205409225,Connect,09.04.2024 16:33:48 da haqdor: -31842.34
111190055945,Disconnect,09.04.2024 16:33:48 da qarzdor: 6055132.55
021190701022,Connect,09.04.2024 16:33:48 da haqdor: -69811.9
021190276430,Disconnect,09.04.2024 16:33:48 da qarzdor: 1454.08
021198257599,Connect,09.04.2024 16:33:48 da haqdor: -73190
EX-2042914,Connect,09.04.2024 16:33:48 da haqdor: -13648
EX-2971555,Connect,09.04.2024 16:33:48 da haqdor: -53940.32
EX-2643614,Connect,09.04.2024 16:33:49 da haqdor: -5245.17
121205146221,Connect,09.04.2024 16:33:49 da haqdor: -11145.36
121205005567,Connect,09.04.2024 16:33:49 da haqdor: -121707.49
021180177659,Connect,09.04.2024 16:33:49 da haqdor: -138486.93
121205390852,Connect,09.04.2024 16:33:49 da haqdor: -10453.61
111220155870,Disconnect,09.04.2024 16:33:49 da qarzdor: 407816.72
111200489804,Connect,09.04.2024 16:33:49 da haqdor: -54786.3
111210119469,Disconnect,09.04.2024 16:33:49 da qarzdor: 50062.92
123200515395,Connect,09.04.2024 16:33:49 da haqdor: -703615.06
121206654945,Connect,09.04.2024 16:33:49 da haqdor: -4195
EX-2537314,Connect,09.04.2024 16:33:49 da haqdor: -43937.62
111190218665,Connect,09.04.2024 16:33:49 da haqdor: -19750.9
EX-2734987,Connect,09.04.2024 16:33:49 da haqdor: -56312.75
EX-2463796,Connect,09.04.2024 16:33:49 da haqdor: -6899.37
EX-2316695,Connect,09.04.2024 16:33:49 da haqdor: -99012.7
021191028303,Connect,09.04.2024 16:33:49 da haqdor: -6411.9
EX-2173228,Disconnect,09.04.2024 16:33:49 da qarzdor: 431.4
121206898671,Connect,09.04.2024 16:33:49 da haqdor: -32190.91
121205413851,Connect,09.04.2024 16:33:49 da haqdor: -37238.69
201830023052,Connect,09.04.2024 16:33:49 da haqdor: -140534.94
023230000205,Connect,09.04.2024 16:33:49 da haqdor: -112207.95
EX-3193886,Connect,09.04.2024 16:33:49 da haqdor: -27378.43
EX-3243589,Connect,09.04.2024 16:33:50 da haqdor: -48256.9
111200373961,Connect,09.04.2024 16:33:50 da haqdor: -75907.36
111210609657,Connect,09.04.2024 16:33:50 da haqdor: -1614.79
EX-2226527,Disconnect,09.04.2024 16:33:50 da qarzdor: 1078.63
EX-2490862,Connect,09.04.2024 16:33:50 da haqdor: -7832.98
EX-2655358,Connect,09.04.2024 16:33:50 da haqdor: -2392.74
EX-3135109,Connect,09.04.2024 16:33:50 da haqdor: -27296.15
111190030243,Disconnect,09.04.2024 16:33:50 da qarzdor: 98634.6
EX-3249567,Connect,09.04.2024 16:33:50 da haqdor: -44695.49
111200222361,Connect,09.04.2024 16:33:50 da haqdor: -75892.76
EX-2527180,Connect,09.04.2024 16:33:50 da haqdor: -152783.82
111190144818,Connect,09.04.2024 16:33:50 da haqdor: -66817.36
EX-3163009,Connect,09.04.2024 16:33:50 da haqdor: -19083.33
121206227276,Connect,09.04.2024 16:33:50 da haqdor: -82385.6
111190233428,Connect,09.04.2024 16:33:50 da haqdor: -96828.88
111210050713,Connect,09.04.2024 16:33:50 da haqdor: -72407.25
111200286183,Connect,09.04.2024 16:33:50 da haqdor: -34248.18
EX-2423581,Connect,09.04.2024 16:33:50 da haqdor: -2865.97
111190212899,Connect,09.04.2024 16:33:50 da haqdor: -99201.15
EX-3020700,Connect,09.04.2024 16:33:51 da haqdor: -158537.78
EX-2223793,Connect,09.04.2024 16:33:51 da haqdor: -228551.58
121205507179,Connect,09.04.2024 16:33:51 da haqdor: -50460.79
EX-2469782,Connect,09.04.2024 16:33:51 da haqdor: -70175.17
121205482669,Connect,09.04.2024 16:33:51 da haqdor: -167311.07
121206273489,Connect,09.04.2024 16:33:51 da haqdor: -16694.28
111210705462,Disconnect,09.04.2024 16:33:51 da qarzdor: 224193.94
021230051960,Disconnect,09.04.2024 16:33:51 da qarzdor: 525023.89
121205146368,Connect,09.04.2024 16:33:51 da haqdor: -72142.19
021190225044,Connect,09.04.2024 16:33:51 da haqdor: -19152.98
111210022406,Disconnect,09.04.2024 16:33:51 da qarzdor: 23773.92
121206045841,Connect,09.04.2024 16:33:51 da haqdor: -82521.28
121205022291,Connect,09.04.2024 16:33:51 da haqdor: -103209.29
111201107416,Connect,09.04.2024 16:33:51 da haqdor: -86040.53
021198200224,Connect,09.04.2024 16:33:51 da haqdor: -57003.26
121205990068,Disconnect,09.04.2024 16:33:51 da qarzdor: 18075.18
111200485585,Connect,09.04.2024 16:33:51 da haqdor: -21657.46
021198049828,Connect,09.04.2024 16:33:51 da haqdor: -44044.04
021198011371,Connect,09.04.2024 16:33:51 da haqdor: -70978.26
111200125446,Connect,09.04.2024 16:33:51 da haqdor: -24161.62
121206349029,Connect,09.04.2024 16:33:51 da haqdor: -54408.78
121206274383,Connect,09.04.2024 16:33:52 da haqdor: -33520.24
021198190272,Connect,09.04.2024 16:33:52 da haqdor: -105766.99
EX-2791937,Connect,09.04.2024 16:33:52 da haqdor: -30902.91
121206162863,Connect,09.04.2024 16:33:52 da haqdor: -67043.47
EX-2683820,Connect,09.04.2024 16:33:52 da haqdor: -9786.17
EX-2538646,Connect,09.04.2024 16:33:52 da haqdor: -68867.8
111210800034,Connect,09.04.2024 16:33:52 da haqdor: -11788.6
EX-3145799,Connect,09.04.2024 16:33:52 da haqdor: -10129.48
121206555072,Connect,09.04.2024 16:33:52 da haqdor: -97766.11
111230209621,Disconnect,09.04.2024 16:33:52 da qarzdor: 607145.77
EX-2260177,Connect,09.04.2024 16:33:52 da haqdor: -26968.78
111220045721,Disconnect,09.04.2024 16:33:52 da qarzdor: 641606.04
111190085912,Connect,09.04.2024 16:33:52 da haqdor: -98780
111200529044,Disconnect,09.04.2024 16:33:52 da qarzdor: 304376.6
111210725822,Disconnect,09.04.2024 16:33:52 da qarzdor: 551682.69
121206258172,Connect,09.04.2024 16:33:52 da haqdor: -27691.06
EX-3039284,Connect,09.04.2024 16:33:52 da haqdor: -8157.19
111210094325,Connect,09.04.2024 16:33:53 da haqdor: -106440.5
111210844286,Connect,09.04.2024 16:33:53 da haqdor: -772.07
EX-2404269,Connect,09.04.2024 16:33:53 da haqdor: -36923.31
123200511494,Disconnect,09.04.2024 16:33:53 da qarzdor: 333871.27
111190094913,Connect,09.04.2024 16:33:53 da haqdor: -49233.6
111210137047,Connect,09.04.2024 16:33:53 da haqdor: -38525.51
021180088044,Connect,09.04.2024 16:33:53 da haqdor: -163273.14
021218337140,Connect,09.04.2024 16:33:53 da haqdor: -139834.78
111210344270,Disconnect,09.04.2024 16:33:53 da qarzdor: 37060.37
111200454732,Connect,09.04.2024 16:33:53 da haqdor: -10984.54
111200227742,Connect,09.04.2024 16:33:53 da haqdor: -97348.67
111210230864,Connect,09.04.2024 16:33:53 da haqdor: -76720.1
111201012554,Connect,09.04.2024 16:33:53 da haqdor: -299551.23
111200323719,Connect,09.04.2024 16:33:53 da haqdor: -292867.96
111210040694,Connect,09.04.2024 16:33:53 da haqdor: -94661.3
111210326362,Connect,09.04.2024 16:33:53 da haqdor: -34090.52
111200108772,Connect,09.04.2024 16:33:53 da haqdor: -43333.08
111210268318,Disconnect,09.04.2024 16:33:53 da qarzdor: 170267.86
111200823619,Connect,09.04.2024 16:33:53 da haqdor: -88326.94
021190315607,Connect,09.04.2024 16:33:53 da haqdor: -82579.48
111210265053,Connect,09.04.2024 16:33:54 da haqdor: -36542.54
111200879980,Connect,09.04.2024 16:33:54 da haqdor: -24848.8
021190289322,Connect,09.04.2024 16:33:54 da haqdor: -14462.25
111210394089,Connect,09.04.2024 16:33:54 da haqdor: -58109.7
111201075940,Connect,09.04.2024 16:33:54 da haqdor: -29689.04
021211133539,Connect,09.04.2024 16:33:54 da haqdor: -26905.32
021190896466,Connect,09.04.2024 16:33:54 da haqdor: -107702.44
111200114989,Connect,09.04.2024 16:33:54 da haqdor: -86310.51
021180086424,Connect,09.04.2024 16:33:54 da haqdor: -33122.7
021190635575,Connect,09.04.2024 16:33:54 da haqdor: -321734.8
111200678108,Disconnect,09.04.2024 16:33:54 da qarzdor: 316275.7
111200248730,Connect,09.04.2024 16:33:54 da haqdor: -82852.36
111210645211,Disconnect,09.04.2024 16:33:54 da qarzdor: 19140.21
123200307180,Connect,09.04.2024 16:33:54 da haqdor: -93014.42
111200329573,Connect,09.04.2024 16:33:54 da haqdor: -18401.72
111210049465,Disconnect,09.04.2024 16:33:54 da qarzdor: 100516.71
111210879348,Connect,09.04.2024 16:33:54 da haqdor: -25483.36
111210771025,Disconnect,09.04.2024 16:33:54 da qarzdor: 94732.4
111210634086,Connect,09.04.2024 16:33:55 da haqdor: -19299.59
021198147543,Connect,09.04.2024 16:33:55 da haqdor: -33906.22
EX-2843830,Connect,09.04.2024 16:33:55 da haqdor: -8543.47
021190254983,Connect,09.04.2024 16:33:55 da haqdor: -16937.95
111190272719,Connect,09.04.2024 16:33:55 da haqdor: -195069.62
021198039611,Connect,09.04.2024 16:33:55 da haqdor: -674.66
111200117986,Disconnect,09.04.2024 16:33:55 da qarzdor: 82341.7
111200727378,Disconnect,09.04.2024 16:33:55 da qarzdor: 6822089.34
111190155846,Connect,09.04.2024 16:33:55 da haqdor: -152431.91
EX-2175604,Connect,09.04.2024 16:33:55 da haqdor: -29562.13
111200950202,Disconnect,09.04.2024 16:33:55 da qarzdor: 64234.59
EX-2799850,Connect,09.04.2024 16:33:55 da haqdor: -15842.64
EX-3035694,Connect,09.04.2024 16:33:55 da haqdor: -40671.81
111190259881,Disconnect,09.04.2024 16:33:55 da qarzdor: 572071.3
111190075486,Disconnect,09.04.2024 16:33:55 da qarzdor: 487.73
111190321457,Connect,09.04.2024 16:33:56 da haqdor: -30666.1
121205036052,Connect,09.04.2024 16:33:56 da haqdor: -25178.43
021191089611,Connect,09.04.2024 16:33:56 da haqdor: -46047.1
121205367159,Connect,09.04.2024 16:33:56 da haqdor: -30874.68
EX-2499269,Connect,09.04.2024 16:33:56 da haqdor: -4461.6
021190598518,Connect,09.04.2024 16:33:56 da haqdor: -7195.47
111210062079,Disconnect,09.04.2024 16:33:56 da qarzdor: 30197.76
121206296617,Connect,09.04.2024 16:33:56 da haqdor: -18635.22
113210032976,Connect,09.04.2024 16:33:56 da haqdor: -209148.51
111210008966,Connect,09.04.2024 16:33:56 da haqdor: -15491.07
021180097342,Connect,09.04.2024 16:33:56 da haqdor: -142272
021190475773,Connect,09.04.2024 16:33:56 da haqdor: -92457.7
111200604232,Connect,09.04.2024 16:33:56 da haqdor: -112605.01
111190056729,Connect,09.04.2024 16:33:56 da haqdor: -111918
023190038717,Connect,09.04.2024 16:33:56 da haqdor: -128950
021190477229,Connect,09.04.2024 16:33:56 da haqdor: -19590.8
021180156388,Connect,09.04.2024 16:33:56 da haqdor: -43763.25
111200093194,Connect,09.04.2024 16:33:56 da haqdor: -125659.5
121205318119,Connect,09.04.2024 16:33:56 da haqdor: -13929.21
111190079415,Disconnect,09.04.2024 16:33:57 da qarzdor: 2555.01
111190005940,Disconnect,09.04.2024 16:33:57 da qarzdor: 131115.55
121205371876,Connect,09.04.2024 16:33:57 da haqdor: -8179.09
121205320632,Connect,09.04.2024 16:33:57 da haqdor: -163851.34
121206158424,Connect,09.04.2024 16:33:57 da haqdor: -53527.33
111200873519,Connect,09.04.2024 16:33:57 da haqdor: -19209.89
121205796136,Connect,09.04.2024 16:33:57 da haqdor: -32338.49
121205468897,Connect,09.04.2024 16:33:57 da haqdor: -34379.38
111210496694,Disconnect,09.04.2024 16:33:57 da qarzdor: 16473.32
111200475978,Connect,09.04.2024 16:33:57 da haqdor: -80802.18
021221179356,Connect,09.04.2024 16:33:57 da haqdor: -100037.28
121205132070,Connect,09.04.2024 16:33:57 da haqdor: -29338.5
021190278917,Connect,09.04.2024 16:33:57 da haqdor: -14609.9
111220016226,Connect,09.04.2024 16:33:57 da haqdor: -9770
121205262714,Connect,09.04.2024 16:33:57 da haqdor: -97424.2
121206309082,Connect,09.04.2024 16:33:57 da haqdor: -27767.72
111210199878,Disconnect,09.04.2024 16:33:57 da qarzdor: 215295.48
121205161472,Disconnect,09.04.2024 16:33:57 da qarzdor: 633.55
111200796964,Connect,09.04.2024 16:33:57 da haqdor: -56738.63
111190021467,Connect,09.04.2024 16:33:58 da haqdor: -2953.86
111200271328,Connect,09.04.2024 16:33:58 da haqdor: -36739.46
021190475436,Connect,09.04.2024 16:33:58 da haqdor: -64989.15
021218353217,Connect,09.04.2024 16:33:58 da haqdor: -183514.02
111200200493,Connect,09.04.2024 16:33:58 da haqdor: -62165.41
121205589784,Disconnect,09.04.2024 16:33:58 da qarzdor: 3394.17
121206141154,Connect,09.04.2024 16:33:58 da haqdor: -36891.01
111210720468,Disconnect,09.04.2024 16:33:58 da qarzdor: 11272.58
121206409587,Connect,09.04.2024 16:33:58 da haqdor: -1713.08
111210669649,Connect,09.04.2024 16:33:58 da haqdor: -12692.43
121206768693,Connect,09.04.2024 16:33:58 da haqdor: -22555.35
113210001122,Disconnect,09.04.2024 16:33:58 da qarzdor: 917382.95
021180184465,Connect,09.04.2024 16:33:58 da haqdor: -57099.85
111220098592,Connect,09.04.2024 16:33:58 da haqdor: -37316.69
111220048537,Disconnect,09.04.2024 16:33:58 da qarzdor: 5346117.33
021190882786,Connect,09.04.2024 16:33:58 da haqdor: -89341.07
021190360855,Connect,09.04.2024 16:33:59 da haqdor: -14516.59
111190070521,Disconnect,09.04.2024 16:33:59 da qarzdor: 1097461.24
021190356544,Connect,09.04.2024 16:33:59 da haqdor: -125293.29
111230201441,Disconnect,09.04.2024 16:33:59 da qarzdor: 1768755.05
121205381472,Connect,09.04.2024 16:33:59 da haqdor: -57138.72
121206743420,Connect,09.04.2024 16:33:59 da haqdor: -66570
111230241926,Disconnect,09.04.2024 16:33:59 da qarzdor: 2169157.26
121206849388,Connect,09.04.2024 16:33:59 da haqdor: -6069.95
111220099241,Disconnect,09.04.2024 16:33:59 da qarzdor: 1435718.1
111190215913,Connect,09.04.2024 16:33:59 da haqdor: -28411.79
EX-2631644,Connect,09.04.2024 16:33:59 da haqdor: -37051.84
123200492719,Connect,09.04.2024 16:33:59 da haqdor: -72488.1
EX-3244218,Connect,09.04.2024 16:33:59 da haqdor: -28465.81
021190988226,Connect,09.04.2024 16:33:59 da haqdor: -47389.47
021180185574,Connect,09.04.2024 16:33:59 da haqdor: -32479.04
121205027051,Connect,09.04.2024 16:33:59 da haqdor: -7800.31
021180195372,Connect,09.04.2024 16:33:59 da haqdor: -369030.98
111220161777,Disconnect,09.04.2024 16:33:59 da qarzdor: 44809.6
EX-3124739,Connect,09.04.2024 16:33:59 da haqdor: -17812.19
111200590098,Connect,09.04.2024 16:33:59 da haqdor: -121824.09
121205640728,Connect,09.04.2024 16:33:59 da haqdor: -185564.56
111210387935,Connect,09.04.2024 16:34:00 da haqdor: -6053.54
111200643698,Connect,09.04.2024 16:34:00 da haqdor: -84240.3
EX-2218078,Connect,09.04.2024 16:34:00 da haqdor: -27999
111200278299,Connect,09.04.2024 16:34:00 da haqdor: -93329.36
EX-2229429,Connect,09.04.2024 16:34:00 da haqdor: -85467.87
121206410184,Disconnect,09.04.2024 16:34:00 da qarzdor: 243.07
121205725710,Connect,09.04.2024 16:34:00 da haqdor: -4154.57
121205018844,Connect,09.04.2024 16:34:00 da haqdor: -49451.87
021218319938,Connect,09.04.2024 16:34:00 da haqdor: -33255.56
EX-2046863,Connect,09.04.2024 16:34:00 da haqdor: -29874.1
111190073816,Connect,09.04.2024 16:34:00 da haqdor: -79976.25
EX-2535550,Connect,09.04.2024 16:34:00 da haqdor: -7529.61
EX-2177324,Connect,09.04.2024 16:34:00 da haqdor: -60272.56
021190320342,Connect,09.04.2024 16:34:01 da haqdor: -33966.2
111220089546,Disconnect,09.04.2024 16:34:01 da qarzdor: 196446.95
111210317205,Connect,09.04.2024 16:34:01 da haqdor: -28425.29
111200019457,Disconnect,09.04.2024 16:34:01 da qarzdor: 94996.09
111190034997,Disconnect,09.04.2024 16:34:01 da qarzdor: 3334524.31
021211180960,Connect,09.04.2024 16:34:01 da haqdor: -98693.82
021190615999,Connect,09.04.2024 16:34:01 da haqdor: -2511.6
111200055658,Disconnect,09.04.2024 16:34:01 da qarzdor: 948911.5
021190655251,Connect,09.04.2024 16:34:01 da haqdor: -168042.6
111200335719,Connect,09.04.2024 16:34:01 da haqdor: -30075.66
021190196660,Connect,09.04.2024 16:34:01 da haqdor: -247315.77
021190626267,Connect,09.04.2024 16:34:01 da haqdor: -9993
021191113218,Connect,09.04.2024 16:34:01 da haqdor: -18166.36
111200497413,Disconnect,09.04.2024 16:34:01 da qarzdor: 102329.46
021190312035,Connect,09.04.2024 16:34:01 da haqdor: -122988.73
021190474162,Connect,09.04.2024 16:34:02 da haqdor: -85037.53
021190974101,Connect,09.04.2024 16:34:02 da haqdor: -16264.3
021190707194,Connect,09.04.2024 16:34:02 da haqdor: -27305
111200467056,Connect,09.04.2024 16:34:02 da haqdor: -52664.37
021190354924,Connect,09.04.2024 16:34:02 da haqdor: -74489.1
021190927442,Connect,09.04.2024 16:34:02 da haqdor: -131132.63
111200497572,Connect,09.04.2024 16:34:02 da haqdor: -19418.25
021190631860,Connect,09.04.2024 16:34:02 da haqdor: -37865.91
021218339267,Connect,09.04.2024 16:34:02 da haqdor: -98407.56
111190078607,Disconnect,09.04.2024 16:34:02 da qarzdor: 1792699.74
111210200719,Disconnect,09.04.2024 16:34:02 da qarzdor: 230192.4
021198060882,Connect,09.04.2024 16:34:02 da haqdor: -19973.92
111190240307,Disconnect,09.04.2024 16:34:02 da qarzdor: 715897.44
111190312235,Connect,09.04.2024 16:34:02 da haqdor: -33990.1
111200080675,Disconnect,09.04.2024 16:34:02 da qarzdor: 62290.82
111200868031,Connect,09.04.2024 16:34:02 da haqdor: -129285.47
EX-3367149,Connect,09.04.2024 16:34:02 da haqdor: -96300.2
111210429370,Disconnect,09.04.2024 16:34:02 da qarzdor: 141221.1
111200617405,Connect,09.04.2024 16:34:03 da haqdor: -302.19
111210021067,Connect,09.04.2024 16:34:03 da haqdor: -18616.78
021190834319,Connect,09.04.2024 16:34:03 da haqdor: -90257.93
111200531875,Disconnect,09.04.2024 16:34:03 da qarzdor: 79532.27
111210501703,Connect,09.04.2024 16:34:03 da haqdor: -17502
EX-2800764,Connect,09.04.2024 16:34:03 da haqdor: -10260.92
111190120633,Connect,09.04.2024 16:34:03 da haqdor: -22624.39
EX-3101277,Connect,09.04.2024 16:34:03 da haqdor: -26763.38
EX-3604333,Connect,09.04.2024 16:34:03 da haqdor: -90225.32
111220005272,Disconnect,09.04.2024 16:34:03 da qarzdor: 56686.32
111200933081,Connect,09.04.2024 16:34:03 da haqdor: -57606.01
EX-2537811,Connect,09.04.2024 16:34:03 da haqdor: -1051.78
111200876062,Connect,09.04.2024 16:34:03 da haqdor: -112397.3
021190758261,Connect,09.04.2024 16:34:03 da haqdor: -30614.18
111210266033,Connect,09.04.2024 16:34:03 da haqdor: -29615.42
021230007355,Connect,09.04.2024 16:34:03 da haqdor: -61885.4
111190312228,Connect,09.04.2024 16:34:03 da haqdor: -114386.5
EX-3059406,Connect,09.04.2024 16:34:03 da haqdor: -14500.94
111200240236,Disconnect,09.04.2024 16:34:03 da qarzdor: 949.34
111201048363,Disconnect,09.04.2024 16:34:04 da qarzdor: 337110.06
201930011955,Connect,09.04.2024 16:34:04 da haqdor: -73816.25
121205014542,Connect,09.04.2024 16:34:04 da haqdor: -41388.12
121206914312,Connect,09.04.2024 16:34:04 da haqdor: -115100.55
121206138700,Connect,09.04.2024 16:34:04 da haqdor: -143126.59
121205108808,Connect,09.04.2024 16:34:04 da haqdor: -47819.35
021198272349,Connect,09.04.2024 16:34:04 da haqdor: -128551.57
121205842879,Connect,09.04.2024 16:34:04 da haqdor: -48640.04
021180090859,Connect,09.04.2024 16:34:04 da haqdor: -539.92
121206720232,Connect,09.04.2024 16:34:04 da haqdor: -95875.65
021211178214,Connect,09.04.2024 16:34:04 da haqdor: -30169.24
121206103839,Connect,09.04.2024 16:34:04 da haqdor: -21848.87
EX-3497114,Connect,09.04.2024 16:34:04 da haqdor: -45377.26
021190256462,Disconnect,09.04.2024 16:34:04 da qarzdor: 17248.9
121205411941,Connect,09.04.2024 16:34:04 da haqdor: -24596.58
121206692438,Connect,09.04.2024 16:34:04 da haqdor: -7202.3
023190016839,Disconnect,09.04.2024 16:34:04 da qarzdor: 87918112
121205299362,Connect,09.04.2024 16:34:04 da haqdor: -70641.78
021191009797,Connect,09.04.2024 16:34:04 da haqdor: -21420.99
121206628795,Connect,09.04.2024 16:34:04 da haqdor: -13848.59
201840016232,Connect,09.04.2024 16:34:05 da haqdor: -53561.35
121206496919,Connect,09.04.2024 16:34:05 da haqdor: -18185
121205056728,Connect,09.04.2024 16:34:05 da haqdor: -3029.29
121205482698,Connect,09.04.2024 16:34:05 da haqdor: -8215.7
121205842148,Connect,09.04.2024 16:34:05 da haqdor: -35292.23
121205588543,Connect,09.04.2024 16:34:05 da haqdor: -13935.18
111200787242,Connect,09.04.2024 16:34:05 da haqdor: -66900.04
121206528775,Connect,09.04.2024 16:34:05 da haqdor: -11756.91
111210270616,Disconnect,09.04.2024 16:34:05 da qarzdor: 79224.59
111190116934,Connect,09.04.2024 16:34:05 da haqdor: -14549.72
021190197577,Connect,09.04.2024 16:34:05 da haqdor: -319287.92
021190933538,Connect,09.04.2024 16:34:05 da haqdor: -5952.8
021180096710,Connect,09.04.2024 16:34:05 da haqdor: -16088.94
121206187942,Connect,09.04.2024 16:34:05 da haqdor: -51604.26
111210715893,Disconnect,09.04.2024 16:34:06 da qarzdor: 32631.58
021198040269,Connect,09.04.2024 16:34:06 da haqdor: -58345.8
111230199012,Connect,09.04.2024 16:34:06 da haqdor: -105295.17
021190375400,Connect,09.04.2024 16:34:06 da haqdor: -42801.8
121205115241,Connect,09.04.2024 16:34:06 da haqdor: -44192.59
121206385919,Connect,09.04.2024 16:34:06 da haqdor: -187940.38
121206268962,Connect,09.04.2024 16:34:06 da haqdor: -34186.94
111190055549,Disconnect,09.04.2024 16:34:06 da qarzdor: 37547.32
121205348868,Connect,09.04.2024 16:34:06 da haqdor: -46636.91
111210634256,Connect,09.04.2024 16:34:06 da haqdor: -4911.62
121206595115,Connect,09.04.2024 16:34:06 da haqdor: -132978.77
111190126188,Connect,09.04.2024 16:34:06 da haqdor: -31938.29
121206242789,Connect,09.04.2024 16:34:06 da haqdor: -97090
111190051604,Disconnect,09.04.2024 16:34:06 da qarzdor: 115113.99
121205942170,Connect,09.04.2024 16:34:06 da haqdor: -23492.44
121205282664,Connect,09.04.2024 16:34:06 da haqdor: -8523
111210725343,Connect,09.04.2024 16:34:06 da haqdor: -7853.43
201830015757,Connect,09.04.2024 16:34:06 da haqdor: -175393.68
021198009709,Connect,09.04.2024 16:34:06 da haqdor: -53467.71
111210096534,Connect,09.04.2024 16:34:06 da haqdor: -32699.86
121206409015,Disconnect,09.04.2024 16:34:07 da qarzdor: 3684.18
201830007718,Connect,09.04.2024 16:34:07 da haqdor: -24780.56
021198217722,Connect,09.04.2024 16:34:07 da haqdor: -41328.94
111210677787,Disconnect,09.04.2024 16:34:07 da qarzdor: 40266.33
111210302278,Disconnect,09.04.2024 16:34:07 da qarzdor: 6141636.71
121206651347,Connect,09.04.2024 16:34:07 da haqdor: -52925.5
121205377630,Connect,09.04.2024 16:34:07 da haqdor: -150525.33
111200017200,Connect,09.04.2024 16:34:07 da haqdor: -7430.84
021199005074,Connect,09.04.2024 16:34:07 da haqdor: -58794.45
