METER_NO,TASK,REASON
021190408701,Connect,16.04.2024 17:30:22 da haqdor: -19736.31
021191046782,Connect,16.04.2024 17:30:22 da haqdor: -3760.3
021190539133,Disconnect,16.04.2024 17:30:22 da qarzdor: 12292042.37
111230255061,Disconnect,16.04.2024 17:30:22 da qarzdor: 0
021190336520,Disconnect,16.04.2024 17:30:22 da qarzdor: 555335.5
021191046988,Disconnect,16.04.2024 17:30:22 da qarzdor: 7845533.38
021198201221,Disconnect,16.04.2024 17:30:22 da qarzdor: 142948.43
021198072098,Disconnect,16.04.2024 17:30:22 da qarzdor: 10951.93
021190547373,Connect,16.04.2024 17:30:22 da haqdor: -52688.62
021190322358,Disconnect,16.04.2024 17:30:22 da qarzdor: 6445489.88
021198145168,Connect,16.04.2024 17:30:22 da haqdor: -4204.83
021230043674,Disconnect,16.04.2024 17:30:22 da qarzdor: 0
021190549176,Disconnect,16.04.2024 17:30:22 da qarzdor: 948397.78
021198074777,Connect,16.04.2024 17:30:22 da haqdor: -90858.9
021160014127,Connect,16.04.2024 17:30:22 da haqdor: -4234.5
021218386420,Connect,16.04.2024 17:30:22 da haqdor: -27352.77
021198090648,Connect,16.04.2024 17:30:23 da haqdor: -1287.6
021198033010,Connect,16.04.2024 17:30:23 da haqdor: -54171.3
023190030277,Disconnect,16.04.2024 17:30:23 da qarzdor: 933286.95
111190012133,Disconnect,16.04.2024 17:30:23 da qarzdor: 1854509.51
111200072881,Connect,16.04.2024 17:30:23 da haqdor: -89900.28
111220040366,Connect,16.04.2024 17:30:23 da haqdor: -8349.03
111210851620,Connect,16.04.2024 17:30:23 da haqdor: -2150
111210158239,Connect,16.04.2024 17:30:23 da haqdor: -6477.03
111210337578,Connect,16.04.2024 17:30:23 da haqdor: -9907.57
111210315879,Connect,16.04.2024 17:30:23 da haqdor: -57208.46
111210332633,Connect,16.04.2024 17:30:23 da haqdor: -4588.89
111200801062,Connect,16.04.2024 17:30:23 da haqdor: -31971.22
111210390262,Connect,16.04.2024 17:30:23 da haqdor: -54896.48
111200762775,Connect,16.04.2024 17:30:23 da haqdor: -9217.61
111210169133,Connect,16.04.2024 17:30:23 da haqdor: -7848.84
111220111135,Connect,16.04.2024 17:30:23 da haqdor: -71489
111201108465,Connect,16.04.2024 17:30:23 da haqdor: -4024.42
111210264199,Connect,16.04.2024 17:30:23 da haqdor: -61082.29
111210409480,Connect,16.04.2024 17:30:24 da haqdor: -2586
111201107475,Connect,16.04.2024 17:30:24 da haqdor: -32897.76
111210856133,Connect,16.04.2024 17:30:24 da haqdor: -3835.96
111200960704,Connect,16.04.2024 17:30:24 da haqdor: -3436.14
111201075943,Connect,16.04.2024 17:30:24 da haqdor: -108770
111210213389,Connect,16.04.2024 17:30:24 da haqdor: -49344.23
111200665829,Connect,16.04.2024 17:30:24 da haqdor: -120257.52
111201076282,Connect,16.04.2024 17:30:24 da haqdor: -9193.17
111210819133,Connect,16.04.2024 17:30:24 da haqdor: -422380
121206612670,Connect,16.04.2024 17:30:24 da haqdor: -8630.77
121205507427,Connect,16.04.2024 17:30:24 da haqdor: -62232.58
111200215759,Disconnect,16.04.2024 17:30:24 da qarzdor: 54331.78
121206599007,Disconnect,16.04.2024 17:30:24 da qarzdor: 789441.88
111200578528,Disconnect,16.04.2024 17:30:24 da qarzdor: 149872.98
111200261755,Disconnect,16.04.2024 17:30:25 da qarzdor: 142847.62
111210579618,Disconnect,16.04.2024 17:30:25 da qarzdor: 39051.98
111200405808,Disconnect,16.04.2024 17:30:25 da qarzdor: 408751.74
121205270219,Connect,16.04.2024 17:30:25 da haqdor: -46733.18
111190412085,Disconnect,16.04.2024 17:30:25 da qarzdor: 114585.32
113210000121,Disconnect,16.04.2024 17:30:25 da qarzdor: 4579549.97
021198077610,Connect,16.04.2024 17:30:25 da haqdor: -25840.99
114210165252,Disconnect,16.04.2024 17:30:25 da qarzdor: 795937.65
111190060309,Disconnect,16.04.2024 17:30:25 da qarzdor: 3461.91
111230232955,Connect,16.04.2024 17:30:25 da haqdor: -15201.12
111200321151,Disconnect,16.04.2024 17:30:25 da qarzdor: 3613.9
111220153576,Connect,16.04.2024 17:30:25 da haqdor: -35908.84
111200375043,Connect,16.04.2024 17:30:25 da haqdor: -22410.81
111220048537,Disconnect,16.04.2024 17:30:25 da qarzdor: 5383287.33
021230051932,Disconnect,16.04.2024 17:30:25 da qarzdor: 1337645.64
111190337822,Disconnect,16.04.2024 17:30:25 da qarzdor: 7695628.48
111190345462,Disconnect,16.04.2024 17:30:25 da qarzdor: 855308.51
111210339518,Connect,16.04.2024 17:30:25 da haqdor: -3410.1
111210741856,Disconnect,16.04.2024 17:30:25 da qarzdor: 495640.8
111200799095,Connect,16.04.2024 17:30:25 da haqdor: -85911.74
EX-3242368,Disconnect,16.04.2024 17:30:25 da qarzdor: 84881.37
111210358129,Connect,16.04.2024 17:30:25 da haqdor: -7676.3
111200203385,Connect,16.04.2024 17:30:26 da haqdor: -18977.97
111190332998,Disconnect,16.04.2024 17:30:26 da qarzdor: 222886.86
111220157980,Disconnect,16.04.2024 17:30:26 da qarzdor: 38405.21
EX-2959052,Connect,16.04.2024 17:30:26 da haqdor: -48347.42
021198272194,Disconnect,16.04.2024 17:30:26 da qarzdor: 2729955.47
021198092042,Disconnect,16.04.2024 17:30:26 da qarzdor: 0
021190321176,Connect,16.04.2024 17:30:26 da haqdor: -44723.1
021218390219,Connect,16.04.2024 17:30:26 da haqdor: -4185
021180052901,Connect,16.04.2024 17:30:26 da haqdor: -27212.19
023190030711,Disconnect,16.04.2024 17:30:26 da qarzdor: 3145.63
021230044491,Disconnect,16.04.2024 17:30:26 da qarzdor: 0
EX-3387515,Connect,16.04.2024 17:30:26 da haqdor: -135620.83
021198083472,Connect,16.04.2024 17:30:26 da haqdor: -34060.3
111210471115,Connect,16.04.2024 17:30:26 da haqdor: -59903
111210862781,Connect,16.04.2024 17:30:26 da haqdor: -109874.48
111200914269,Connect,16.04.2024 17:30:26 da haqdor: -6042.4
111210238544,Connect,16.04.2024 17:30:26 da haqdor: -88.35
111201066630,Connect,16.04.2024 17:30:26 da haqdor: -110340.52
111220053346,Connect,16.04.2024 17:30:26 da haqdor: -57931.8
EX-175888,Connect,16.04.2024 17:30:26 da haqdor: -29541.33
021180137863,Connect,16.04.2024 17:30:27 da haqdor: -3905
021198070674,Connect,16.04.2024 17:30:27 da haqdor: -24603.33
021190250014,Connect,16.04.2024 17:30:27 da haqdor: -2592.5
021180044974,Connect,16.04.2024 17:30:27 da haqdor: -64912.7
021190532024,Connect,16.04.2024 17:30:27 da haqdor: -81044.46
021198259386,Connect,16.04.2024 17:30:27 da haqdor: -18958.34
021160012043,Connect,16.04.2024 17:30:27 da haqdor: -90245
021190554617,Connect,16.04.2024 17:30:27 da haqdor: -50767.34
021190242492,Connect,16.04.2024 17:30:27 da haqdor: -1302.58
021191052113,Connect,16.04.2024 17:30:27 da haqdor: -3316.08
021190358868,Connect,16.04.2024 17:30:27 da haqdor: -21297.8
021198263578,Connect,16.04.2024 17:30:27 da haqdor: -3101.12
021190336134,Connect,16.04.2024 17:30:27 da haqdor: -84293.61
021190817102,Connect,16.04.2024 17:30:27 da haqdor: -13324.18
021180043259,Disconnect,16.04.2024 17:30:27 da qarzdor: 57506.99
021230308664,Disconnect,16.04.2024 17:30:27 da qarzdor: 1945419.28
021190337880,Disconnect,16.04.2024 17:30:27 da qarzdor: 6747575.86
021190240993,Connect,16.04.2024 17:30:27 da haqdor: -34431.9
021190535075,Disconnect,16.04.2024 17:30:27 da qarzdor: 27.9
021190240191,Connect,16.04.2024 17:30:27 da haqdor: -24194.41
021190414539,Connect,16.04.2024 17:30:27 da haqdor: -53180.44
021191016137,Disconnect,16.04.2024 17:30:28 da qarzdor: 2126955.14
021180142176,Disconnect,16.04.2024 17:30:28 da qarzdor: 3836.44
021190328160,Connect,16.04.2024 17:30:28 da haqdor: -74751.48
021221205175,Connect,16.04.2024 17:30:28 da haqdor: -5000
021180128737,Connect,16.04.2024 17:30:28 da haqdor: -4645.64
021180049574,Connect,16.04.2024 17:30:28 da haqdor: -465.23
021190680019,Connect,16.04.2024 17:30:28 da haqdor: -60046.96
021180140141,Disconnect,16.04.2024 17:30:28 da qarzdor: 12177820.32
021190327521,Connect,16.04.2024 17:30:28 da haqdor: -104895.6
021190554595,Connect,16.04.2024 17:30:28 da haqdor: -1903.71
021198085451,Disconnect,16.04.2024 17:30:28 da qarzdor: 10258.42
021190536933,Connect,16.04.2024 17:30:28 da haqdor: -4566.83
021190531205,Disconnect,16.04.2024 17:30:28 da qarzdor: 331833.74
021190330133,Disconnect,16.04.2024 17:30:28 da qarzdor: 3721110.25
021190683837,Connect,16.04.2024 17:30:28 da haqdor: -44781.73
EX-3597990,Disconnect,16.04.2024 17:30:28 da qarzdor: 694.75
111210062335,Connect,16.04.2024 17:30:28 da haqdor: -147927.49
124200352575,Connect,16.04.2024 17:30:28 da haqdor: -106871.65
111200275556,Connect,16.04.2024 17:30:28 da haqdor: -45710.47
EX-3568625,Connect,16.04.2024 17:30:28 da haqdor: -117078.85
111210066578,Connect,16.04.2024 17:30:29 da haqdor: -24756.8
111200806513,Connect,16.04.2024 17:30:29 da haqdor: -19381.31
201920026509,Connect,16.04.2024 17:30:29 da haqdor: -164827.5
021198082624,Connect,16.04.2024 17:30:29 da haqdor: -3483.83
021190347960,Connect,16.04.2024 17:30:29 da haqdor: -14999
021218318092,Connect,16.04.2024 17:30:29 da haqdor: -2558.43
021180144527,Connect,16.04.2024 17:30:29 da haqdor: -129766.26
021190679480,Disconnect,16.04.2024 17:30:29 da qarzdor: 63276.66
021198204202,Connect,16.04.2024 17:30:29 da haqdor: -34464.62
021221187550,Connect,16.04.2024 17:30:29 da haqdor: -1947.45
021190321690,Connect,16.04.2024 17:30:29 da haqdor: -490
021191054148,Connect,16.04.2024 17:30:29 da haqdor: -18967.44
021190344523,Disconnect,16.04.2024 17:30:29 da qarzdor: 50035.19
021191014746,Connect,16.04.2024 17:30:29 da haqdor: -75284.28
021191019114,Connect,16.04.2024 17:30:29 da haqdor: -22926.61
021190355503,Disconnect,16.04.2024 17:30:29 da qarzdor: 972636.83
021230044761,Disconnect,16.04.2024 17:30:29 da qarzdor: 101492.39
021190234151,Disconnect,16.04.2024 17:30:29 da qarzdor: 17830983.81
021180050444,Connect,16.04.2024 17:30:29 da haqdor: -13405.95
021190692807,Disconnect,16.04.2024 17:30:29 da qarzdor: 1800.98
021190530460,Connect,16.04.2024 17:30:30 da haqdor: -34834.6
021191054482,Connect,16.04.2024 17:30:30 da haqdor: -3988.66
021180048463,Connect,16.04.2024 17:30:30 da haqdor: -36839.2
021230045846,Connect,16.04.2024 17:30:30 da haqdor: -1310.21
021198033345,Disconnect,16.04.2024 17:30:30 da qarzdor: 3500.55
021190324420,Connect,16.04.2024 17:30:30 da haqdor: -3345
021190328842,Connect,16.04.2024 17:30:30 da haqdor: -41075.36
021198271858,Disconnect,16.04.2024 17:30:30 da qarzdor: 18046.66
021190437617,Connect,16.04.2024 17:30:30 da haqdor: -50988.2
021198075332,Connect,16.04.2024 17:30:30 da haqdor: -806.93
021190236165,Connect,16.04.2024 17:30:30 da haqdor: -4291.95
021190442506,Connect,16.04.2024 17:30:30 da haqdor: -3444.84
021198090911,Connect,16.04.2024 17:30:30 da haqdor: -4645.48
201910008121,Disconnect,16.04.2024 17:30:30 da qarzdor: 0
111210330037,Connect,16.04.2024 17:30:30 da haqdor: -4729.32
111200678616,Connect,16.04.2024 17:30:30 da haqdor: -36550.2
202010000495,Disconnect,16.04.2024 17:30:30 da qarzdor: 975125.6
111200365795,Disconnect,16.04.2024 17:30:30 da qarzdor: 180840.6
021190348599,Connect,16.04.2024 17:30:30 da haqdor: -96810.36
111200672097,Disconnect,16.04.2024 17:30:31 da qarzdor: 22950.83
021190444294,Disconnect,16.04.2024 17:30:31 da qarzdor: 4504.35
111220161185,Connect,16.04.2024 17:30:31 da haqdor: -41128.05
121206837501,Connect,16.04.2024 17:30:31 da haqdor: -37383.23
021190405804,Connect,16.04.2024 17:30:31 da haqdor: -30153.37
111200134903,Disconnect,16.04.2024 17:30:31 da qarzdor: 753458.47
113230203474,Connect,16.04.2024 17:30:31 da haqdor: -500172.48
EX-2251547,Connect,16.04.2024 17:30:31 da haqdor: -47674.85
111210876335,Connect,16.04.2024 17:30:31 da haqdor: -263550.5
021191019685,Disconnect,16.04.2024 17:30:31 da qarzdor: 2278583.35
023190013661,Connect,16.04.2024 17:30:31 da haqdor: -901.81
021198260181,Disconnect,16.04.2024 17:30:31 da qarzdor: 128239.2
021230012837,Connect,16.04.2024 17:30:31 da haqdor: -7053.1
021198084115,Connect,16.04.2024 17:30:31 da haqdor: -63885.88
021198091445,Connect,16.04.2024 17:30:31 da haqdor: -92019.78
023190014406,Disconnect,16.04.2024 17:30:31 da qarzdor: 13921.61
021221204392,Connect,16.04.2024 17:30:31 da haqdor: -1051.67
021198257073,Disconnect,16.04.2024 17:30:31 da qarzdor: 0
111200864584,Connect,16.04.2024 17:30:31 da haqdor: -40172.36
111201071793,Connect,16.04.2024 17:30:32 da haqdor: -4176.8
111210095005,Connect,16.04.2024 17:30:32 da haqdor: -109944.89
111200960601,Connect,16.04.2024 17:30:32 da haqdor: -55799.38
111210105568,Connect,16.04.2024 17:30:32 da haqdor: -6993.03
111210220666,Connect,16.04.2024 17:30:32 da haqdor: -31949.93
111210002288,Connect,16.04.2024 17:30:32 da haqdor: -7951.9
111210100353,Connect,16.04.2024 17:30:32 da haqdor: -1576.08
111220137256,Connect,16.04.2024 17:30:32 da haqdor: -9555
111220005546,Connect,16.04.2024 17:30:32 da haqdor: -6990
111201115060,Connect,16.04.2024 17:30:32 da haqdor: -104402.8
111220112085,Connect,16.04.2024 17:30:32 da haqdor: -6093
111200680314,Connect,16.04.2024 17:30:32 da haqdor: -59383.39
111200885781,Connect,16.04.2024 17:30:32 da haqdor: -8768.67
111210325533,Connect,16.04.2024 17:30:32 da haqdor: -4849.55
113210010869,Connect,16.04.2024 17:30:32 da haqdor: -1773.1
111210175868,Connect,16.04.2024 17:30:32 da haqdor: -36695.72
111220182793,Connect,16.04.2024 17:30:33 da haqdor: -44036.4
111220168211,Connect,16.04.2024 17:30:33 da haqdor: -25803.15
121206727462,Connect,16.04.2024 17:30:33 da haqdor: -49696.15
111210884292,Connect,16.04.2024 17:30:33 da haqdor: -4572.45
111230237635,Connect,16.04.2024 17:30:33 da haqdor: -245335.42
121206846269,Disconnect,16.04.2024 17:30:33 da qarzdor: 1420826.99
111220153445,Connect,16.04.2024 17:30:33 da haqdor: -67279.45
111220127295,Disconnect,16.04.2024 17:30:33 da qarzdor: 2163120.35
111220170805,Connect,16.04.2024 17:30:33 da haqdor: -81960
111220144530,Connect,16.04.2024 17:30:33 da haqdor: -56698.7
121206892196,Connect,16.04.2024 17:30:33 da haqdor: -5000
201930020343,Disconnect,16.04.2024 17:30:33 da qarzdor: 5738306.92
021180146269,Disconnect,16.04.2024 17:30:33 da qarzdor: 506326.47
021218315644,Disconnect,16.04.2024 17:30:33 da qarzdor: 31241.22
123200495226,Disconnect,16.04.2024 17:30:33 da qarzdor: 3562143.39
EX-3026543,Connect,16.04.2024 17:30:33 da haqdor: -19729.65
111201099658,Connect,16.04.2024 17:30:33 da haqdor: -4120.39
111210466358,Disconnect,16.04.2024 17:30:33 da qarzdor: 7736235.83
EX-2173674,Connect,16.04.2024 17:30:33 da haqdor: -41973.79
111200033895,Disconnect,16.04.2024 17:30:34 da qarzdor: 737030.86
111200032274,Connect,16.04.2024 17:30:34 da haqdor: -19391.33
111200441453,Disconnect,16.04.2024 17:30:34 da qarzdor: 385815.59
111210647074,Disconnect,16.04.2024 17:30:34 da qarzdor: 345097.5
201930002823,Connect,16.04.2024 17:30:34 da haqdor: -32138.85
111200432615,Connect,16.04.2024 17:30:34 da haqdor: -21433.96
021198053417,Connect,16.04.2024 17:30:34 da haqdor: -19241.42
111210126684,Disconnect,16.04.2024 17:30:34 da qarzdor: 262.39
113210052741,Disconnect,16.04.2024 17:30:34 da qarzdor: 2069.43
111210459669,Connect,16.04.2024 17:30:34 da haqdor: -58983.27
EX-3384296,Connect,16.04.2024 17:30:34 da haqdor: -105053.6
EX-3241480,Disconnect,16.04.2024 17:30:34 da qarzdor: 325355.67
121206434070,Connect,16.04.2024 17:30:34 da haqdor: -145535
111200301266,Connect,16.04.2024 17:30:34 da haqdor: -69177.44
123200333405,Disconnect,16.04.2024 17:30:34 da qarzdor: 1720.97
EX-178572,Disconnect,16.04.2024 17:30:34 da qarzdor: 7228.92
EX-3137865,Disconnect,16.04.2024 17:30:34 da qarzdor: 4334217.43
021160013074,Connect,16.04.2024 17:30:34 da haqdor: -31466.13
021230312373,Disconnect,16.04.2024 17:30:34 da qarzdor: 0
021190246569,Connect,16.04.2024 17:30:34 da haqdor: -3818
021180139638,Connect,16.04.2024 17:30:34 da haqdor: -4300.54
021198269290,Connect,16.04.2024 17:30:35 da haqdor: -50765
EX-2696536,Disconnect,16.04.2024 17:30:35 da qarzdor: 36516.49
201830000182,Disconnect,16.04.2024 17:30:35 da qarzdor: 4481.07
111210353506,Connect,16.04.2024 17:30:35 da haqdor: -60863.41
111200877412,Connect,16.04.2024 17:30:35 da haqdor: -4609.41
111200768289,Connect,16.04.2024 17:30:35 da haqdor: -22589.3
111210029433,Connect,16.04.2024 17:30:35 da haqdor: -8420.63
111200940022,Connect,16.04.2024 17:30:35 da haqdor: -8415.64
111220053157,Connect,16.04.2024 17:30:35 da haqdor: -8923.7
111200985065,Connect,16.04.2024 17:30:35 da haqdor: -8088.51
111200982382,Connect,16.04.2024 17:30:35 da haqdor: -1960.27
111210340338,Connect,16.04.2024 17:30:35 da haqdor: -5385.74
111210409276,Connect,16.04.2024 17:30:35 da haqdor: -6189.03
023220070773,Connect,16.04.2024 17:30:35 da haqdor: -2930
021190276576,Connect,16.04.2024 17:30:35 da haqdor: -2986.68
021198144640,Connect,16.04.2024 17:30:35 da haqdor: -3894.83
021190678538,Connect,16.04.2024 17:30:35 da haqdor: -3630.86
023220071455,Connect,16.04.2024 17:30:35 da haqdor: -56609.44
021190346869,Connect,16.04.2024 17:30:35 da haqdor: -40206.5
021191014801,Connect,16.04.2024 17:30:36 da haqdor: -3961.37
021180075571,Connect,16.04.2024 17:30:36 da haqdor: -54100.91
021190343416,Disconnect,16.04.2024 17:30:36 da qarzdor: 2676.42
021190681465,Connect,16.04.2024 17:30:36 da haqdor: -16972.67
021190279652,Connect,16.04.2024 17:30:36 da haqdor: -52882.3
021190337773,Connect,16.04.2024 17:30:36 da haqdor: -18605.45
021190717113,Connect,16.04.2024 17:30:36 da haqdor: -54859.29
021180045635,Connect,16.04.2024 17:30:36 da haqdor: -1863.73
021190536762,Connect,16.04.2024 17:30:36 da haqdor: -4387.82
021190344162,Disconnect,16.04.2024 17:30:36 da qarzdor: 10845370.8
021160012595,Connect,16.04.2024 17:30:36 da haqdor: -16092.4
021191016727,Connect,16.04.2024 17:30:36 da haqdor: -219.38
021198264318,Connect,16.04.2024 17:30:36 da haqdor: -4125
021190436690,Connect,16.04.2024 17:30:36 da haqdor: -72106.8
021190339813,Disconnect,16.04.2024 17:30:36 da qarzdor: 61001.63
021190354032,Connect,16.04.2024 17:30:36 da haqdor: -1094.03
021190326673,Disconnect,16.04.2024 17:30:37 da qarzdor: 802133.8
021221181406,Disconnect,16.04.2024 17:30:37 da qarzdor: 1175484.75
021180045978,Connect,16.04.2024 17:30:37 da haqdor: -7396.25
021198259249,Connect,16.04.2024 17:30:37 da haqdor: -1135
021190438436,Connect,16.04.2024 17:30:37 da haqdor: -1764.53
021230313640,Disconnect,16.04.2024 17:30:37 da qarzdor: 71143.5
021198033082,Disconnect,16.04.2024 17:30:37 da qarzdor: 6504.24
021191017293,Connect,16.04.2024 17:30:37 da haqdor: -1936.57
021190277805,Disconnect,16.04.2024 17:30:37 da qarzdor: 152896.92
021198202104,Disconnect,16.04.2024 17:30:37 da qarzdor: 157154.8
021191046476,Connect,16.04.2024 17:30:37 da haqdor: -13375.77
023220070749,Connect,16.04.2024 17:30:37 da haqdor: -406215.47
021230309618,Disconnect,16.04.2024 17:30:37 da qarzdor: 124916.33
021180140525,Disconnect,16.04.2024 17:30:37 da qarzdor: 1887921.68
201840020812,Disconnect,16.04.2024 17:30:37 da qarzdor: 10845178.03
EX-3589728,Disconnect,16.04.2024 17:30:37 da qarzdor: 549391.89
111200230813,Disconnect,16.04.2024 17:30:37 da qarzdor: 21898.67
EX-3594394,Disconnect,16.04.2024 17:30:37 da qarzdor: 51084.46
EX-3570241,Connect,16.04.2024 17:30:37 da haqdor: -162310.65
EX-3589310,Disconnect,16.04.2024 17:30:38 da qarzdor: 142551.59
111190327857,Connect,16.04.2024 17:30:38 da haqdor: -123443.7
EX-3579499,Connect,16.04.2024 17:30:38 da haqdor: -18802.73
EX-3597683,Connect,16.04.2024 17:30:38 da haqdor: -82747.38
111220182174,Connect,16.04.2024 17:30:38 da haqdor: -158518.24
021180048298,Connect,16.04.2024 17:30:38 da haqdor: -4749.6
021190322263,Disconnect,16.04.2024 17:30:38 da qarzdor: 743869.44
021190407227,Connect,16.04.2024 17:30:38 da haqdor: -2830.02
021190554482,Connect,16.04.2024 17:30:38 da haqdor: -3316.97
021190716693,Disconnect,16.04.2024 17:30:38 da qarzdor: 1696.85
023198011878,Connect,16.04.2024 17:30:38 da haqdor: -1609.44
021190279875,Disconnect,16.04.2024 17:30:38 da qarzdor: 3988442.59
021190322924,Disconnect,16.04.2024 17:30:38 da qarzdor: 309736.91
021190352284,Connect,16.04.2024 17:30:38 da haqdor: -1678.34
021190436093,Connect,16.04.2024 17:30:38 da haqdor: -12788.13
021191056593,Connect,16.04.2024 17:30:38 da haqdor: -52823.78
021191020930,Connect,16.04.2024 17:30:38 da haqdor: -3527.34
021199006287,Disconnect,16.04.2024 17:30:38 da qarzdor: 14739906.05
021190230882,Disconnect,16.04.2024 17:30:39 da qarzdor: 3233645.82
021191051940,Disconnect,16.04.2024 17:30:39 da qarzdor: 61437.43
021198081492,Connect,16.04.2024 17:30:39 da haqdor: -1409.96
021180146102,Connect,16.04.2024 17:30:39 da haqdor: -59484
021191053986,Disconnect,16.04.2024 17:30:39 da qarzdor: 2655994.03
021230013154,Disconnect,16.04.2024 17:30:39 da qarzdor: 1407024.05
021190410920,Disconnect,16.04.2024 17:30:39 da qarzdor: 2313154.37
021191051497,Disconnect,16.04.2024 17:30:39 da qarzdor: 4692171.5
021190442538,Connect,16.04.2024 17:30:39 da haqdor: -20220
021198271560,Connect,16.04.2024 17:30:39 da haqdor: -41125
021190528596,Connect,16.04.2024 17:30:39 da haqdor: -35330.69
021190692021,Disconnect,16.04.2024 17:30:39 da qarzdor: 3078.75
111200986988,Disconnect,16.04.2024 17:30:39 da qarzdor: 98582.25
111200807395,Connect,16.04.2024 17:30:39 da haqdor: -16789.6
021190331594,Connect,16.04.2024 17:30:39 da haqdor: -2469.8
021190235608,Connect,16.04.2024 17:30:39 da haqdor: -3950.43
111190355461,Disconnect,16.04.2024 17:30:39 da qarzdor: 0
021180047821,Connect,16.04.2024 17:30:39 da haqdor: -95440
021190410283,Connect,16.04.2024 17:30:39 da haqdor: -2871.13
021180050276,Connect,16.04.2024 17:30:39 da haqdor: -3200
111220152000,Disconnect,16.04.2024 17:30:39 da qarzdor: 0
111230248220,Connect,16.04.2024 17:30:40 da haqdor: -284660
021180138201,Connect,16.04.2024 17:30:40 da haqdor: -40130
EX-3232186,Disconnect,16.04.2024 17:30:40 da qarzdor: 785.25
111230203222,Disconnect,16.04.2024 17:30:40 da qarzdor: 831148.03
021191056333,Disconnect,16.04.2024 17:30:40 da qarzdor: 242264.21
021218360486,Connect,16.04.2024 17:30:40 da haqdor: -45682.19
111220049132,Disconnect,16.04.2024 17:30:40 da qarzdor: 697.97
111230241310,Disconnect,16.04.2024 17:30:40 da qarzdor: 8555
021190537904,Connect,16.04.2024 17:30:40 da haqdor: -2543.82
111200663277,Connect,16.04.2024 17:30:40 da haqdor: -3521.87
111220179433,Connect,16.04.2024 17:30:40 da haqdor: -8035
111210218799,Connect,16.04.2024 17:30:40 da haqdor: -59192.1
111210420386,Connect,16.04.2024 17:30:40 da haqdor: -4038.67
111200850370,Connect,16.04.2024 17:30:40 da haqdor: -1187.33
111200794914,Connect,16.04.2024 17:30:40 da haqdor: -27871.99
111200716096,Connect,16.04.2024 17:30:40 da haqdor: -1567.7
111210105909,Connect,16.04.2024 17:30:40 da haqdor: -9935.97
111201108370,Connect,16.04.2024 17:30:40 da haqdor: -57818.67
111200858698,Connect,16.04.2024 17:30:41 da haqdor: -9698.9
111201038795,Connect,16.04.2024 17:30:41 da haqdor: -6244.22
111210218673,Connect,16.04.2024 17:30:41 da haqdor: -8073.26
021198260943,Connect,16.04.2024 17:30:41 da haqdor: -2363.26
021190531165,Connect,16.04.2024 17:30:41 da haqdor: -4631.65
021198083572,Connect,16.04.2024 17:30:41 da haqdor: -25304.2
021191016950,Disconnect,16.04.2024 17:30:41 da qarzdor: 3395130.37
021180138513,Connect,16.04.2024 17:30:41 da haqdor: -56307.75
021230045716,Disconnect,16.04.2024 17:30:41 da qarzdor: 35127.7
021198263040,Connect,16.04.2024 17:30:41 da haqdor: -20485.27
021190439500,Connect,16.04.2024 17:30:41 da haqdor: -61246.4
111210106287,Connect,16.04.2024 17:30:41 da haqdor: -7455.95
111210022763,Connect,16.04.2024 17:30:41 da haqdor: -6945.45
021198072450,Disconnect,16.04.2024 17:30:41 da qarzdor: 423164.21
111210106589,Connect,16.04.2024 17:30:41 da haqdor: -5470.16
111220184223,Connect,16.04.2024 17:30:41 da haqdor: -541135.77
121206837529,Connect,16.04.2024 17:30:41 da haqdor: -187112.94
111230232453,Connect,16.04.2024 17:30:42 da haqdor: -134590.73
121206940331,Connect,16.04.2024 17:30:42 da haqdor: -470590.36
111230257507,Connect,16.04.2024 17:30:42 da haqdor: -92853.03
111210889769,Connect,16.04.2024 17:30:42 da haqdor: -212009.11
111210119959,Connect,16.04.2024 17:30:42 da haqdor: -45019.15
121206424240,Disconnect,16.04.2024 17:30:42 da qarzdor: 1246759.6
121205269382,Connect,16.04.2024 17:30:42 da haqdor: -49251.1
021180147775,Disconnect,16.04.2024 17:30:42 da qarzdor: 64553
111210717790,Disconnect,16.04.2024 17:30:42 da qarzdor: 204577.82
111210037006,Disconnect,16.04.2024 17:30:42 da qarzdor: 63083.07
111200889445,Disconnect,16.04.2024 17:30:42 da qarzdor: 44365
EX-3435840,Connect,16.04.2024 17:30:42 da haqdor: -18390
121205861926,Disconnect,16.04.2024 17:30:42 da qarzdor: 5052.56
111200541786,Disconnect,16.04.2024 17:30:42 da qarzdor: 1402378.68
121206657360,Disconnect,16.04.2024 17:30:42 da qarzdor: 4789.32
111190015373,Disconnect,16.04.2024 17:30:42 da qarzdor: 264648.71
111200043861,Disconnect,16.04.2024 17:30:42 da qarzdor: 330738.06
111210695243,Disconnect,16.04.2024 17:30:42 da qarzdor: 43787.09
113210172835,Disconnect,16.04.2024 17:30:42 da qarzdor: 603116.88
111210552058,Connect,16.04.2024 17:30:43 da haqdor: -31300.66
111210390182,Disconnect,16.04.2024 17:30:43 da qarzdor: 97984279.17
111190020038,Disconnect,16.04.2024 17:30:43 da qarzdor: 72878.42
EX-3466870,Connect,16.04.2024 17:30:43 da haqdor: -19361.65
EX-2805950,Connect,16.04.2024 17:30:43 da haqdor: -101051.9
111200598064,Connect,16.04.2024 17:30:43 da haqdor: -17270
111210685682,Connect,16.04.2024 17:30:43 da haqdor: -38476.99
111200387402,Disconnect,16.04.2024 17:30:43 da qarzdor: 15581.33
